rowid,building,floor,height,rooms,square,price
5-29,5,6,23,2комн.,69.44,9359900
5-32,5,6,23,1комн.,40.46,5487000
5-35,5,6,23,2комн.,65.97,8603800
5-37,5,7,23,2комн.,62.48,8152500
5-38,5,7,23,2комн.,69.44,9364200
5-4,5,3,23,1комн.,40.46,5479400
5-41,5,7,23,1комн.,40.46,5489500
5-44,5,7,23,2комн.,65.97,8607900
5-46,5,8,23,2комн.,62.48,8156400
5-5,5,3,23,1комн.,40.46,5479400
5-50,5,8,23,1комн.,40.46,5492000
5-53,5,8,23,2комн.,65.97,8612000
5-55,5,9,23,2комн.,62.48,8160300
5-6,5,3,23,1комн.,41.65,5640600
5-63,5,10,23,2комн.,62.48,8285200
5-69,5,10,23,2комн.,65.97,8748000
5-7,5,3,23,2комн.,60.22,7805000
5-70,5,10,23,1комн.,37.43,5181300
5-71,5,11,23,2комн.,65.07,8632700
5-73,5,11,23,1комн.,40.46,5578000
5-74,5,11,23,1комн.,40.46,5578000
5-76,5,11,23,2комн.,60.22,7951600
5-77,5,11,23,2комн.,65.97,8752100
5-79,5,12,23,2комн.,65.07,8636800
5-8,5,3,23,2комн.,65.97,8591400
5-80,5,12,23,1комн.,45.12,6223200
5-81,5,12,23,1комн.,40.46,5580500
5-82,5,12,23,1комн.,40.46,5580500
5-83,5,12,23,1комн.,41.65,5744600
5-84,5,12,23,2комн.,60.22,7955400
5-85,5,12,23,2комн.,65.97,8756200
5-87,5,13,23,2комн.,65.07,8640800
5-88,5,13,23,1комн.,45.12,6226000
5-89,5,13,23,1комн.,40.46,5583000
5-9,5,3,23,1комн.,37.43,5092400
5-90,5,13,23,1комн.,40.46,5583000
5-91,5,13,23,1комн.,41.65,5747200
5-92,5,13,23,2комн.,60.22,7959200
5-93,5,13,23,2комн.,65.97,8760300
5-95,5,14,23,2комн.,65.07,8644900
5-96,5,14,23,1комн.,45.12,6228900
5-97,5,14,23,1комн.,40.46,5585500
5-98,5,14,23,1комн.,40.46,5585500
5-99,5,14,23,1комн.,41.65,5749800
