building,floor,height,rooms,rowid,square,price
4-104,4,15,23,2комн.,58.66,8115400
4-112,4,16,23,2комн.,58.66,8119200
4-119,4,17,23,2комн.,58.66,8172600
4-126,4,18,23,2комн.,58.66,8176400
4-133,4,19,23,2комн.,58.66,8180200
4-140,4,20,23,2комн.,58.66,8184000
4-147,4,21,23,2комн.,58.66,8187800
4-154,4,22,23,2комн.,58.66,8248800
4-1,4,3,23,2комн.,61.03,8272700
4-9,4,4,23,2комн.,61.03,8276600
4-17,4,5,23,2комн.,61.03,8280600
4-25,4,6,23,2комн.,61.03,8284600
4-33,4,7,23,2комн.,61.03,8288500
4-41,4,8,23,2комн.,61.03,8292500
4-49,4,9,23,2комн.,61.03,8296500
4-57,4,10,23,2комн.,61.03,8423400
4-65,4,11,23,2комн.,61.03,8427400
4-73,4,12,23,2комн.,61.03,8431400
4-81,4,13,23,2комн.,61.03,8435300
4-89,4,14,23,2комн.,61.03,8439300
4-97,4,15,23,2комн.,61.03,8443300
4-105,4,16,23,2комн.,61.03,8447200
4-6,4,3,23,2комн.,65.34,8856900
4-46,4,8,23,2комн.,65.34,8878100
4-113,4,17,23,2комн.,64.08,8927700
4-120,4,18,23,2комн.,64.08,8931900
4-127,4,19,23,2комн.,64.08,8936000
4-134,4,20,23,2комн.,64.08,8940200
4-141,4,21,23,2комн.,64.08,8944400
4-148,4,22,23,2комн.,64.08,9011000
4-62,4,10,23,2комн.,65.34,9018300
4-70,4,11,23,2комн.,65.34,9022500
4-78,4,12,23,2комн.,65.34,9026800
4-86,4,13,23,2комн.,65.34,9031000
4-94,4,14,23,2комн.,65.34,9035300
4-102,4,15,23,2комн.,65.34,9039500
4-110,4,16,23,2комн.,65.34,9043800
4-117,4,17,23,2комн.,65.34,9103200
4-124,4,18,23,2комн.,65.34,9107500
4-131,4,19,23,2комн.,65.34,9111700
4-138,4,20,23,2комн.,65.34,9116000
4-145,4,21,23,2комн.,65.34,9120200
4-152,4,22,23,2комн.,65.34,9188200
4-161,4,23,23,2комн.,58.66,9583300
4-155,4,23,23,2комн.,64.08,10468800
4-159,4,23,23,2комн.,65.34,10674700
4-7,4,3,23,3комн.,87.99,11507300
4-15,4,4,23,3комн.,87.99,11513100
4-23,4,5,23,3комн.,87.99,11518800
4-47,4,8,23,3комн.,87.99,11535900
4-2,4,3,23,3комн.,88.21,11536100
4-10,4,4,23,3комн.,88.21,11541800
4-18,4,5,23,3комн.,88.21,11547600
4-26,4,6,23,3комн.,88.21,11553300
4-50,4,9,23,3комн.,88.21,11570500
4-71,4,11,23,3комн.,87.99,11730400
4-79,4,12,23,3комн.,87.99,11736100
4-87,4,13,23,3комн.,87.99,11741800
4-95,4,14,23,3комн.,87.99,11747500
4-103,4,15,23,3комн.,87.99,11753300
4-111,4,16,23,3комн.,87.99,11759000
4-66,4,11,23,3комн.,88.21,11759700
4-74,4,12,23,3комн.,88.21,11765400
4-82,4,13,23,3комн.,88.21,11771200
4-90,4,14,23,3комн.,88.21,11776900
4-98,4,15,23,3комн.,88.21,11782700
4-118,4,17,23,3комн.,87.99,11839100
4-125,4,18,23,3комн.,87.99,11844800
4-132,4,19,23,3комн.,87.99,11850500
4-139,4,20,23,3комн.,87.99,11856200
4-146,4,21,23,3комн.,87.99,11861900
4-153,4,22,23,3комн.,87.99,11953400
4-160,4,23,23,3комн.,87.99,13955200
5-18,5,4,23,1комн.,37.43,5302900
5-36,5,6,23,1комн.,37.43,5307700
5-54,5,8,23,1комн.,37.43,5312600
5-78,5,11,23,1комн.,37.43,5395300
5-86,5,12,23,1комн.,37.43,5397700
5-94,5,13,23,1комн.,37.43,5400200
5-102,5,14,23,1комн.,37.43,5402600
5-110,5,15,23,1комн.,37.43,5405000
5-118,5,16,23,1комн.,37.43,5407500
5-126,5,17,23,1комн.,37.43,5441500
5-134,5,18,23,1комн.,37.43,5444000
5-142,5,19,23,1комн.,37.43,5446400
5-150,5,20,23,1комн.,37.43,5448800
5-158,5,21,23,1комн.,37.43,5451300
5-166,5,22,23,1комн.,37.43,5490200
5-5,5,3,23,1комн.,40.46,5703200
5-4,5,3,23,1комн.,40.46,5703200
5-13,5,4,23,1комн.,40.46,5705800
5-14,5,4,23,1комн.,40.46,5705800
5-22,5,5,23,1комн.,40.46,5708500
5-31,5,6,23,1комн.,40.46,5711100
5-50,5,8,23,1комн.,40.46,5716400
5-49,5,8,23,1комн.,40.46,5716400
5-58,5,9,23,1комн.,40.46,5719000
5-73,5,11,23,1комн.,40.46,5805800
5-74,5,11,23,1комн.,40.46,5805800
5-82,5,12,23,1комн.,40.46,5808400
5-81,5,12,23,1комн.,40.46,5808400
5-90,5,13,23,1комн.,40.46,5811000
5-89,5,13,23,1комн.,40.46,5811000
5-98,5,14,23,1комн.,40.46,5813700
5-97,5,14,23,1комн.,40.46,5813700
5-105,5,15,23,1комн.,40.46,5816300
5-106,5,15,23,1комн.,40.46,5816300
5-114,5,16,23,1комн.,40.46,5818900
5-113,5,16,23,1комн.,40.46,5818900
5-121,5,17,23,1комн.,40.46,5855700
5-122,5,17,23,1комн.,40.46,5855700
5-129,5,18,23,1комн.,40.46,5858400
5-130,5,18,23,1комн.,40.46,5858400
5-137,5,19,23,1комн.,40.46,5861000
5-138,5,19,23,1комн.,40.46,5861000
5-146,5,20,23,1комн.,40.46,5863600
5-145,5,20,23,1комн.,40.46,5863600
5-153,5,21,23,1комн.,40.46,5866300
5-154,5,21,23,1комн.,40.46,5866300
5-6,5,3,23,1комн.,41.65,5870900
5-15,5,4,23,1комн.,41.65,5873600
5-24,5,5,23,1комн.,41.65,5876400
5-162,5,22,23,1комн.,40.46,5908300
5-161,5,22,23,1комн.,40.46,5908300
5-75,5,11,23,1комн.,41.65,5976500
5-83,5,12,23,1комн.,41.65,5979200
5-91,5,13,23,1комн.,41.65,5981900
5-99,5,14,23,1комн.,41.65,5984600
5-115,5,16,23,1комн.,41.65,5990100
5-123,5,17,23,1комн.,41.65,6028000
5-131,5,18,23,1комн.,41.65,6030700
5-139,5,19,23,1комн.,41.65,6033400
5-147,5,20,23,1комн.,41.65,6036100
5-155,5,21,23,1комн.,41.65,6038800
5-163,5,22,23,1комн.,41.65,6082100
5-174,5,23,23,1комн.,37.43,6280900
5-72,5,11,23,1комн.,45.12,6474400
5-80,5,12,23,1комн.,45.12,6477400
5-88,5,13,23,1комн.,45.12,6480300
5-96,5,14,23,1комн.,45.12,6483200
5-104,5,15,23,1комн.,45.12,6486200
5-112,5,16,23,1комн.,45.12,6489100
5-120,5,17,23,1комн.,45.12,6530200
5-128,5,18,23,1комн.,45.12,6533100
5-136,5,19,23,1комн.,45.12,6536000
5-144,5,20,23,1комн.,45.12,6539000
5-152,5,21,23,1комн.,45.12,6541900
5-160,5,22,23,1комн.,45.12,6588800
5-170,5,23,23,1комн.,40.46,6763100
5-169,5,23,23,1комн.,40.46,6763100
5-171,5,23,23,1комн.,41.65,6962000
5-168,5,23,23,1комн.,45.12,7542000
5-7,5,3,23,2комн.,60.22,8123700
5-16,5,4,23,2комн.,60.22,8127700
5-60,5,9,23,2комн.,60.22,8147200
5-3,5,3,23,2комн.,61.15,8249200
5-12,5,4,23,2комн.,61.15,8253200
5-76,5,11,23,2комн.,60.22,8276400
5-84,5,12,23,2комн.,60.22,8280300
5-92,5,13,23,2комн.,60.22,8284200
5-100,5,14,23,2комн.,60.22,8288100
5-108,5,15,23,2комн.,60.22,8292100
5-116,5,16,23,2комн.,60.22,8296000
5-124,5,17,23,2комн.,60.22,8350800
5-132,5,18,23,2комн.,60.22,8354700
5-140,5,19,23,2комн.,60.22,8358600
5-148,5,20,23,2комн.,60.22,8362500
5-156,5,21,23,2комн.,60.22,8366400
5-164,5,22,23,2комн.,60.22,8429100
5-1,5,3,23,2комн.,62.48,8469200
5-10,5,4,23,2комн.,62.48,8473300
5-19,5,5,23,2комн.,62.48,8477300
5-28,5,6,23,2комн.,62.48,8481400
5-37,5,7,23,2комн.,62.48,8485500
5-46,5,8,23,2комн.,62.48,8489500
5-55,5,9,23,2комн.,62.48,8493600
5-63,5,10,23,2комн.,62.48,8623600
5-8,5,3,23,2комн.,65.97,8942300
5-17,5,4,23,2комн.,65.97,8946600
5-26,5,5,23,2комн.,65.97,8950900
5-35,5,6,23,2комн.,65.97,8955200
5-44,5,7,23,2комн.,65.97,8959500
5-71,5,11,23,2комн.,65.07,8985300
5-79,5,12,23,2комн.,65.07,8989500
5-87,5,13,23,2комн.,65.07,8993700
5-95,5,14,23,2комн.,65.07,8997900
5-103,5,15,23,2комн.,65.07,9002200
5-111,5,16,23,2комн.,65.07,9006400
5-119,5,17,23,2комн.,65.07,9065600
5-127,5,18,23,2комн.,65.07,9069800
5-135,5,19,23,2комн.,65.07,9074100
5-143,5,20,23,2комн.,65.07,9078300
5-151,5,21,23,2комн.,65.07,9082500
5-69,5,10,23,2комн.,65.97,9105200
5-77,5,11,23,2комн.,65.97,9109500
5-85,5,12,23,2комн.,65.97,9113800
5-93,5,13,23,2комн.,65.97,9118100
5-101,5,14,23,2комн.,65.97,9122400
5-109,5,15,23,2комн.,65.97,9126700
5-117,5,16,23,2комн.,65.97,9131000
5-159,5,22,23,2комн.,65.07,9150200
5-125,5,17,23,2комн.,65.97,9191000
5-133,5,18,23,2комн.,65.97,9195300
5-141,5,19,23,2комн.,65.97,9199600
5-149,5,20,23,2комн.,65.97,9203900
5-157,5,21,23,2комн.,65.97,9208200
5-165,5,22,23,2комн.,65.97,9276800
5-172,5,23,23,2комн.,60.22,9701200
5-2,5,3,23,2комн.,69.44,9728600
5-11,5,4,23,2комн.,69.44,9733100
5-20,5,5,23,2комн.,69.44,9737600
5-29,5,6,23,2комн.,69.44,9742200
5-38,5,7,23,2комн.,69.44,9746700
5-167,5,23,23,2комн.,65.07,10524800
5-173,5,23,23,2комн.,65.97,10670400
